x,H,H2,OH,HO2,H2O2,N2,O,O2,Al,AlH,AlH3,AlH2,Al2O3(L),H2O,AlO,OAlO,AlOH,Al2O3,Al2O3c,AlOAl,AlOAlO,AR,T,rho,p
0.000556063634145625,0.01440860825134118,0.008551693085035665,0.001550089603393819,2.210094408038244e-08,3.833937711379941e-10,0.22344534981578,0.002788562835633704,2.555556103095519e-05,0.2350238535791951,0.005059501225213208,3.807586837358725e-08,5.372249511915756e-06,0.4109832067480785,0.0008533965181977697,0.01058285824581731,9.56472668618564e-07,0.0009826291564007464,4.082358708571699e-13,4.065230014981058e-13,0.08547967630997601,0.0002586297817041945,5.116444640417619e-16,3819.406464501782,0.07734865947951847,101325
0.0005588637278873838,0.01449824119576951,0.008621628864034891,0.001615628265984592,2.385344364094486e-08,4.147424596662383e-10,0.2249630743487868,0.002899527051258195,2.748607355556699e-05,0.2306709384461933,0.004980017530965456,3.77149780150685e-08,5.307471382730757e-06,0.4138934788417593,0.0008914749958504103,0.01076161305814684,1.006578817690045e-06,0.001000741173194583,4.350467033990138e-13,4.33193257240668e-13,0.0849037723609886,0.000266001759278826,5.149518929074618e-16,3820.21220318249,0.07723581153060377,101325
0.00056166868208227,0.01458644875552191,0.008692030831215789,0.001683284841879837,2.572809482202532e-08,4.483834829661478e-10,0.2264706577650718,0.003013409035701645,2.954228528034396e-05,0.2263600506060265,0.004901200165532736,3.735540171517954e-08,5.242798060898599e-06,0.4167899016906303,0.0009310219855779785,0.01093876421953784,1.058560881558744e-06,0.001018869976107443,4.631375416938394e-13,4.611369419097888e-13,0.08430503686381119,0.0002734160863577025,5.182407639537552e-16,3820.958510366789,0.07712456384642347,101325
0.0005644785051671462,0.01467321488251672,0.00876289963694939,0.001753109927303004,2.773244210786312e-08,4.844689186466983e-10,0.2279679542095672,0.003130238442082893,3.173115606358737e-05,0.2220914125978721,0.004823046496339104,3.699709724877886e-08,5.17823693635244e-06,0.4196720814872988,0.0009720893375070143,0.01111418680010689,1.112452141781071e-06,0.001037005608437882,4.925363403845207e-13,4.903820646075172e-13,0.08368380790945809,0.0002808656044276008,5.215109478936701e-16,3821.646490493123,0.07701490399521949,101325
0.0005672932055935198,0.01475852344034784,0.008834235816637916,0.001825155186069025,2.98744638071993e-08,5.231606760715863e-10,0.2294548193903472,0.003250044261784393,3.405997290847556e-05,0.2178652361245333,0.004745554048814287,3.66400229076913e-08,5.113795317418717e-06,0.4225396113457063,0.001014730802217971,0.01128775668476182,1.168284948807385e-06,0.001055137837637774,5.232694521173997e-13,5.209550659040345e-13,0.0830404431168695,0.000288342852405829,5.247623187833154e-16,3822.277217164296,0.07690683435897641,101325
0.0005701127918275673,0.01484235823102337,0.008906039811196663,0.001899473422161222,3.216259931595693e-08,5.646313035303605e-10,0.2309311109841214,0.003372854881873252,3.653636476863269e-05,0.2136817207322827,0.004668720471001626,3.628413714349138e-08,5.049480404468234e-06,0.4253920718178261,0.001059002132811133,0.01145935079231641,1.226090709184987e-06,0.001073256149494921,5.553614657668957e-13,5.528806577843501e-13,0.08237531956677216,0.0002958400587603299,5.279947546615241e-16,3822.85173185084,0.07680037644585891,101325
0.0005729372723501612,0.01492470299869646,0.008978311974921962,0.001976118636357422,3.460577742318514e-08,6.090648986251359e-10,0.2323966888324438,0.003498698112132781,3.91683173524368e-05,0.2095410534116809,0.004592543515414288,3.59293982500121e-08,4.985299275953768e-06,0.4282290308839115,0.001104961181670233,0.01162884722235866,1.285899863989502e-06,0.001091349732230447,5.888350263110943e-13,5.861816452524516e-13,0.08168883370983882,0.0003033491264344257,5.312081377740417e-16,3823.371043006545,0.07669550637076153,101325
0.0005757666556568972,0.01500554142406926,0.009051052578162539,0.002055146076752758,3.721344569520689e-08,6.566581522023166e-10,0.2338514150576115,0.003627601200615793,4.196418820111577e-05,0.2054434085789296,0.004517021028128775,3.557576402923921e-08,4.921258879219494e-06,0.4310500437408792,0.001152667997447398,0.01179612536371955,1.347741868132535e-06,0.001109407452803302,6.23710637555012e-13,6.20878730760511e-13,0.08098140125452596,0.0003108616102929909,5.344023546346051e-16,3823.836125338847,0.07659214559312404,101325
0.0005786009502581159,0.01508485711479253,0.009124261807679454,0.002136612286749979,3.99956005679965e-08,7.076215611729845e-10,0.2352951541481985,0.00375959084572394,4.493272212559112e-05,0.201388948228398,0.004442150941201397,3.522319140864763e-08,4.857366022932962e-06,0.4338546525160343,0.001202184924483398,0.01196106597342954,1.411645176099703e-06,0.001127417826155854,6.60006444339274e-13,6.569902980959782e-13,0.08025345704083639,0.0003183686852610786,5.375772960200106e-16,3824.247919141402,0.07649025993412487,101325
0.0005814401646789298,0.01516263359402043,0.009197939765882599,0.002220575151578216,4.296281731416518e-08,7.621808548481455e-10,0.2367277730342482,0.003894693209051972,4.808306700554198e-05,0.1973778221708444,0.004367931266769876,3.487163598439213e-08,4.793627369622096e-06,0.4366423859590371,0.001253576705644618,0.01212355122400376,1.477637239727494e-06,0.001145368978160366,6.977379871247551e-13,6.94532168628838e-13,0.07950545490914493,0.0003258611019716905,5.407328569375737e-16,3824.607329663208,0.07638988548833889,101325
0.0005842843074592511,0.01523885428803918,0.009272086469499275,0.002307093943202822,4.6126278364184e-08,8.205786925040444e-10,0.2381491411609724,0.004032933932269435,5.142478991066828e-05,0.1934101683170914,0.004294360092041188,3.452105146318916e-08,4.73004942736338e-06,0.4394127591365459,0.001306910589112854,0.01228346471041137,1.545744526379062e-06,0.001163248604232273,7.369179173601168e-13,7.335173183559546e-13,0.0787378675782843,0.0003333291250537914,5.438689365818142e-16,3824.915226521022,0.07629104020814081,101325
0.0005871333871538143,0.01531350251333588,0.00934670184800164,0.002396229362655728,4.949779735954505e-08,8.830767064785375e-10,0.2395591305649191,0.004174338161633744,5.496789347268665e-05,0.1894861129826115,0.00422143557465874,3.41713889678414e-08,4.666638539785458e-06,0.4421652731425462,0.001362256439546978,0.01244069140221378,1.615992571393826e-06,0.00118104392824136,7.775556558002596e-13,7.739555379640632e-13,0.07795118655449232,0.0003407624467442474,5.469854382888714e-16,3825.172443190564,0.07619368239791285,101325
0.0005899874123322038,0.01538656146311336,0.009421785742042018,0.002488043577902924,5.308983450314594e-08,9.499579826846424e-10,0.2409576159529382,0.004318930584853691,5.872283240714922e-05,0.1856057711937348,0.004149155938037085,3.38225961532959e-08,4.603400873457111e-06,0.4448994148319149,0.001419686854089795,0.01259511751847038,1.688406088047083e-06,0.001198741671342593,8.196569670747129e-13,8.158530092951494e-13,0.07714592210343804,0.0003481500647290047,5.500822694924303e-16,3825.379776657092,0.07609778540316857,101325
0.00059284639157888,0.01545801419288416,0.00949733790214282,0.002582600254051583,5.691549575410392e-08,1.021530077820783e-09,0.242344474780804,0.004466735486879141,6.270053005370239e-05,0.1817692469773878,0.004077519466285985,3.347461604133115e-08,4.540342401509363e-06,0.4476146565816405,0.001479277283896729,0.01274663028955501,1.763009174521588e-06,0.001216328049513473,8.632234118962759e-13,8.592117597263658e-13,0.07632260333280394,0.0003554801071603695,5.531593416813474e-16,3825.537987387744,0.07600339520430902,101325
0.0005957103334932044,0.01552784360430614,0.009573357988000119,0.002679964570613719,6.098850333377007e-08,1.098128628296319e-09,0.2437195873275896,0.004617776833809361,6.69123947745409e-05,0.177976633612599,0.00400652449834236,3.312738540600888e-08,4.477468882029325e-06,0.4503104560841632,0.001541106162290533,0.01289511754380888,1.83982568963223e-06,0.00123378883602725,9.082516255958608e-13,9.040289432966371e-13,0.07548177845445656,0.0003627395788167923,5.562165703600455e-16,3825.647799938586,0.0759105461556927,101325
0.000598579246689465,0.0155960324257165,0.009649845569080391,0.00278020321702308,6.532311636099695e-08,1.180121360273429e-09,0.2450828367682798,0.004772078396887036,7.13703360333348e-05,0.1742280138115183,0.003936169420885608,3.278083243371255e-08,4.414785829338383e-06,0.4529862561831497,0.00160525504147086,0.01304046700107448,1.918879945530106e-06,0.00125110956054411,9.547323735518766e-13,9.502958992209566e-13,0.07462401532390103,0.0003699139926849243,5.592538750238552e-16,3825.709904809293,0.07581917984210156,101325
0.000601453139796901,0.01566256318638898,0.00972680012778922,0.002883384351289262,6.993396556900244e-08,1.267911288401201e-09,0.2464341092644211,0.004929663926981739,7.608677999737501e-05,0.1705234597800515,0.003866452659569039,3.24348734404349e-08,4.352298475453505e-06,0.4556414847750255,0.001671808741280179,0.01318256502659464,2.000198079851443e-06,0.001268275994009647,1.002649433011919e-12,9.979970367665754e-13,0.07374990238448259,0.0003769868668122712,5.622711791859245e-16,3825.724962848208,0.07572922198424326,101325
0.0006043320214597327,0.01572741817784417,0.009804221067140212,0.002989577494912095,7.483574044207868e-08,1.361933551967281e-09,0.2477732941222952,0.005090557356486856,8.107468464766285e-05,0.1668630330592947,0.003797372668241254,3.208941001501954e-08,4.290011716128499e-06,0.4582755548087091,0.001740855516688024,0.0133212942764651,2.083811179817011e-06,0.001285275248498288,1.051979021021359e-12,1.047109262202244e-12,0.07286005011618549,0.0003839392905122766,5.652684105219472e-16,3825.693615422294,0.07564070220424102,101325
0.0006072159003371842,0.01579057938143213,0.009882107721281966,0.003098853315980865,8.004262366193542e-08,1.462618474177147e-09,0.2491002840287421,0.005254782737171624,8.634755494435557e-05,0.1632467838392684,0.003728927918126149,3.174434012603213e-08,4.227930020074907e-06,0.4608878642496139,0.001812487257148971,0.0134565287306363,2.169764280582618e-06,0.001302098255614374,1.102695158788991e-12,1.097607311001907e-12,0.07195509244420206,0.0003907516197529141,5.682455010306792e-16,3825.616510855353,0.07555368665355089,101325
0.0006101047851035104,0.01585202823574255,0.009960459298829188,0.003211283241034442,8.55672985048889e-08,1.570142134656692e-09,0.2504149739679036,0.005422360854934435,9.191946151545297e-05,0.1596747478557163,0.003661116910512506,3.139970935109245e-08,4.16605715167377e-06,0.4634777930435935,0.001886799739187667,0.01358812069312934,2.258087813830512e-06,0.001318745447041878,1.154833092608287e-12,1.149526851353359e-12,0.07103567938671768,0.0003974291797209141,5.712023837207815e-16,3825.494407926125,0.07546817767326106,101325
